"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"466","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","44","Comment is too large: Line too long","Comments","CommentSize"
"467","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","45","Comment is too large: Line too long","Comments","CommentSize"
"468","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","46","Comment is too large: Line too long","Comments","CommentSize"
"469","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","47","Comment is too large: Line too long","Comments","CommentSize"
"470","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","82","Too many fields","Code Size","TooManyFields"
"471","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","103","Avoid excessively long variable names like totalSupplyBalance","Naming","LongVariable"
"472","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","105","Avoid excessively long variable names like totalAllocatedQtyOnhand","Naming","LongVariable"
"473","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","107","Avoid excessively long variable names like totalAllocatedQtyFuture","Naming","LongVariable"
"474","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","109","Avoid excessively long variable names like totalUnallocatableQty","Naming","LongVariable"
"475","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","113","Avoid excessively long variable names like inventoryWatermark","Naming","LongVariable"
"476","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","115","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBeans","BeanMembersShouldSerialize"
"477","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","121","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBeans","BeanMembersShouldSerialize"
"478","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","145","Parameter 'value' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"479","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","169","Parameter 'value' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"480","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","193","Parameter 'value' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"481","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","217","Parameter 'value' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"482","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","241","Parameter 'value' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"483","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","265","Parameter 'value' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"484","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","289","Parameter 'value' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"485","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","313","Parameter 'value' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"486","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","337","Parameter 'value' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"487","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","361","Parameter 'value' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"488","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","385","Parameter 'value' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"489","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","409","Parameter 'value' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"490","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","433","Parameter 'value' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"491","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","457","Parameter 'value' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"492","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","481","Parameter 'value' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"493","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","505","Parameter 'value' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"494","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","529","Parameter 'value' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"495","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","553","Parameter 'value' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"496","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","557","Comment is too large: Too many lines","Comments","CommentSize"
"497","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","564","Comment is too large: Line too long","Comments","CommentSize"
"498","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/LineItem.java","3","606","Parameter 'value' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"499","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/Message.java","3","2","Comment is too large: Line too long","Comments","CommentSize"
"500","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/Message.java","3","4","Comment is too large: Line too long","Comments","CommentSize"
"501","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/Message.java","3","18","Comment is too large: Too many lines","Comments","CommentSize"
"502","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/Message.java","3","21","Comment is too large: Line too long","Comments","CommentSize"
"503","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/Message.java","3","45","Avoid excessively long variable names like supplyBalanceOutput","Naming","LongVariable"
"504","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/Message.java","3","67","Parameter 'value' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"505","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/ObjectFactory.java","3","2","Comment is too large: Line too long","Comments","CommentSize"
"506","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/ObjectFactory.java","3","4","Comment is too large: Line too long","Comments","CommentSize"
"507","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/ObjectFactory.java","3","14","Comment is too large: Too many lines","Comments","CommentSize"
"508","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/ObjectFactory.java","3","29","This class has too many methods, consider refactoring it.","Code Size","TooManyMethods"
"509","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/ObjectFactory.java","3","33","Comment is too large: Line too long","Comments","CommentSize"
"510","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/ObjectFactory.java","3","36","Avoid unnecessary constructors - the compiler will generate these for you","Controversial","UnnecessaryConstructor"
"511","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/ObjectFactory.java","3","36","Document empty constructor","Design","UncommentedEmptyConstructor"
"512","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/ObjectFactory.java","1","68","Avoid throwing raw exception types.","Strict Exceptions","AvoidThrowingRawExceptionTypes"
"513","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/SupplyBalanceOutput.java","3","2","Comment is too large: Line too long","Comments","CommentSize"
"514","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/SupplyBalanceOutput.java","3","4","Comment is too large: Line too long","Comments","CommentSize"
"515","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/SupplyBalanceOutput.java","3","20","Comment is too large: Too many lines","Comments","CommentSize"
"516","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/SupplyBalanceOutput.java","3","23","Comment is too large: Line too long","Comments","CommentSize"
"517","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/SupplyBalanceOutput.java","3","30","Comment is too large: Line too long","Comments","CommentSize"
"518","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/SupplyBalanceOutput.java","3","31","Comment is too large: Line too long","Comments","CommentSize"
"519","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/SupplyBalanceOutput.java","3","32","Comment is too large: Line too long","Comments","CommentSize"
"520","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/SupplyBalanceOutput.java","3","33","Comment is too large: Line too long","Comments","CommentSize"
"521","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/SupplyBalanceOutput.java","3","34","Comment is too large: Line too long","Comments","CommentSize"
"522","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/SupplyBalanceOutput.java","3","35","Comment is too large: Line too long","Comments","CommentSize"
"523","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/SupplyBalanceOutput.java","3","63","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBeans","BeanMembersShouldSerialize"
"524","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/SupplyBalanceOutput.java","3","65","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBeans","BeanMembersShouldSerialize"
"525","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/SupplyBalanceOutput.java","3","67","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBeans","BeanMembersShouldSerialize"
"526","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/SupplyBalanceOutput.java","3","89","Parameter 'value' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"527","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/SupplyBalanceOutput.java","3","113","Parameter 'value' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"528","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/SupplyBalanceOutput.java","3","137","Parameter 'value' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"529","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/SupplyBalanceOutput.java","3","141","Comment is too large: Too many lines","Comments","CommentSize"
"530","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/SupplyBalanceOutput.java","3","148","Comment is too large: Line too long","Comments","CommentSize"
"531","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/SupplyBalanceOutput.java","3","170","Comment is too large: Too many lines","Comments","CommentSize"
"532","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/SupplyBalanceOutput.java","3","177","Comment is too large: Line too long","Comments","CommentSize"
"533","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/SupplyBalanceOutput.java","3","199","Comment is too large: Too many lines","Comments","CommentSize"
"534","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/SupplyBalanceOutput.java","3","206","Comment is too large: Line too long","Comments","CommentSize"
"535","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/TXML.java","3","2","Comment is too large: Line too long","Comments","CommentSize"
"536","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/TXML.java","3","4","Comment is too large: Line too long","Comments","CommentSize"
"537","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/TXML.java","3","18","Comment is too large: Too many lines","Comments","CommentSize"
"538","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/TXML.java","3","21","Comment is too large: Line too long","Comments","CommentSize"
"539","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/TXML.java","4","44","A Classname should have a minimum of five characters","Naming","ShortClassName"
"540","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/TXML.java","3","71","Parameter 'value' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"541","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/TXML.java","3","95","Parameter 'value' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"542","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/ViewByFacility.java","3","2","Comment is too large: Line too long","Comments","CommentSize"
"543","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/ViewByFacility.java","3","4","Comment is too large: Line too long","Comments","CommentSize"
"544","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/ViewByFacility.java","3","20","Comment is too large: Too many lines","Comments","CommentSize"
"545","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/ViewByFacility.java","3","23","Comment is too large: Line too long","Comments","CommentSize"
"546","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/ViewByFacility.java","3","47","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBeans","BeanMembersShouldSerialize"
"547","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/ViewByFacility.java","3","49","Comment is too large: Too many lines","Comments","CommentSize"
"548","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/ViewByNetwork.java","3","2","Comment is too large: Line too long","Comments","CommentSize"
"549","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/ViewByNetwork.java","3","4","Comment is too large: Line too long","Comments","CommentSize"
"550","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/ViewByNetwork.java","3","20","Comment is too large: Too many lines","Comments","CommentSize"
"551","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/ViewByNetwork.java","3","23","Comment is too large: Line too long","Comments","CommentSize"
"552","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/ViewByNetwork.java","3","47","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBeans","BeanMembersShouldSerialize"
"553","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/ViewByNetwork.java","3","49","Comment is too large: Too many lines","Comments","CommentSize"
"554","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/ViewBySegment.java","3","2","Comment is too large: Line too long","Comments","CommentSize"
"555","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/ViewBySegment.java","3","4","Comment is too large: Line too long","Comments","CommentSize"
"556","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/ViewBySegment.java","3","20","Comment is too large: Too many lines","Comments","CommentSize"
"557","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/ViewBySegment.java","3","23","Comment is too large: Line too long","Comments","CommentSize"
"558","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/ViewBySegment.java","3","47","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBeans","BeanMembersShouldSerialize"
"559","com.bbb.bopus.inventory.output","src/com/bbb/bopus/inventory/output/ViewBySegment.java","3","49","Comment is too large: Too many lines","Comments","CommentSize"
"560","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceMarshaller.java","3","34","Parameter 'pRreqVO' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"561","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceMarshaller.java","3","40","Avoid excessively long variable names like addItemsToRegistryDocument","Naming","LongVariable"
"562","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceMarshaller.java","5","40","Found 'DD'-anomaly for variable 'addItemsToRegistryDocument' (lines '40'-'42').","Controversial","DataflowAnomalyAnalysis"
"563","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceMarshaller.java","3","42","Potential violation of Law of Demeter (static property access)","Coupling","LawOfDemeter"
"564","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceMarshaller.java","3","43","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"565","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceMarshaller.java","3","52","Comment is too large: Too many lines","Comments","CommentSize"
"566","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceMarshaller.java","3","63","Parameter 'pReqVO' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"567","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceMarshaller.java","3","70","Avoid excessively long variable names like addItemsToRegistry","Naming","LongVariable"
"568","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceMarshaller.java","3","70","Local variable 'addItemsToRegistry' could be declared final","Optimization","LocalVariableCouldBeFinal"
"569","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceMarshaller.java","3","70","Potential violation of Law of Demeter (static property access)","Coupling","LawOfDemeter"
"570","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceMarshaller.java","3","72","Local variable 'mapper' could be declared final","Optimization","LocalVariableCouldBeFinal"
"571","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceMarshaller.java","3","72","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"572","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceMarshaller.java","3","75","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"573","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceUnMarshaller.java","3","48","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"574","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceUnMarshaller.java","3","52","Avoid if (x != y) ..; else ..;","Design","ConfusingTernary"
"575","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceUnMarshaller.java","3","52","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"576","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceUnMarshaller.java","3","52","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"577","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceUnMarshaller.java","3","52","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"578","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceUnMarshaller.java","3","54","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"579","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceUnMarshaller.java","3","59","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"580","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceUnMarshaller.java","3","61","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"581","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceUnMarshaller.java","3","61","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"582","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceUnMarshaller.java","3","61","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"583","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceUnMarshaller.java","3","62","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"584","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceUnMarshaller.java","3","62","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"585","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceUnMarshaller.java","3","62","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"586","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceUnMarshaller.java","3","64","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"587","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceUnMarshaller.java","3","64","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"588","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceUnMarshaller.java","3","64","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"589","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceUnMarshaller.java","3","65","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"590","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceUnMarshaller.java","3","65","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"591","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AddItemsToRegistryServiceUnMarshaller.java","3","65","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"592","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceMarshaller.java","3","42","Parameter 'pRreqVO' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"593","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceMarshaller.java","3","50","Avoid excessively long variable names like setAnnouncementCardCountDocument","Naming","LongVariable"
"594","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceMarshaller.java","5","50","Found 'DD'-anomaly for variable 'setAnnouncementCardCountDocument' (lines '50'-'52').","Controversial","DataflowAnomalyAnalysis"
"595","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceMarshaller.java","3","52","Potential violation of Law of Demeter (static property access)","Coupling","LawOfDemeter"
"596","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceMarshaller.java","3","53","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"597","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceMarshaller.java","3","56","Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block","Strict Exceptions","AvoidCatchingGenericException"
"598","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceMarshaller.java","3","58","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"599","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceMarshaller.java","3","69","Comment is too large: Too many lines","Comments","CommentSize"
"600","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceMarshaller.java","3","79","Parameter 'pReqVO' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"601","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceMarshaller.java","3","87","Avoid excessively long variable names like setAnnouncementCardCount","Naming","LongVariable"
"602","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceMarshaller.java","3","87","Local variable 'setAnnouncementCardCount' could be declared final","Optimization","LocalVariableCouldBeFinal"
"603","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceMarshaller.java","3","87","Potential violation of Law of Demeter (static property access)","Coupling","LawOfDemeter"
"604","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceMarshaller.java","3","89","Local variable 'mapper' could be declared final","Optimization","LocalVariableCouldBeFinal"
"605","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceMarshaller.java","3","89","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"606","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceMarshaller.java","3","92","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"607","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceUnMarshaller.java","5","45","Found 'DU'-anomaly for variable 'cardResVO' (lines '45'-'84').","Controversial","DataflowAnomalyAnalysis"
"608","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceUnMarshaller.java","3","50","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"609","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceUnMarshaller.java","3","54","Avoid if (x != y) ..; else ..;","Design","ConfusingTernary"
"610","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceUnMarshaller.java","3","54","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"611","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceUnMarshaller.java","3","54","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"612","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceUnMarshaller.java","3","54","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"613","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceUnMarshaller.java","3","62","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"614","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceUnMarshaller.java","3","64","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"615","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceUnMarshaller.java","3","64","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"616","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceUnMarshaller.java","3","64","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"617","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceUnMarshaller.java","3","65","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"618","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceUnMarshaller.java","3","65","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"619","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceUnMarshaller.java","3","65","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"620","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceUnMarshaller.java","3","66","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"621","com.bbb.commerce.giftregistry","src/com/bbb/commerce/giftregistry/AnnounceCardCountServiceUnMarshaller.java","3","66","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
