"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"539","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","64","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBeans","BeanMembersShouldSerialize"
"540","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","69","Avoid excessively long variable names like mTransactionManager","Naming","LongVariable"
"541","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","69","Avoid using redundant field initializer for 'mTransactionManager'","Optimization","RedundantFieldInitializer"
"542","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","69","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBeans","BeanMembersShouldSerialize"
"543","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","82","Avoid excessively long variable names like pTransactionManager","Naming","LongVariable"
"544","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","89","Avoid using redundant field initializer for 'mVersionManager'","Optimization","RedundantFieldInitializer"
"545","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","89","Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Design","FieldDeclarationsShouldBeAtStartOfClass"
"546","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","89","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBeans","BeanMembersShouldSerialize"
"547","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","109","Avoid using redundant field initializer for 'mWorkflowManager'","Optimization","RedundantFieldInitializer"
"548","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","109","Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Design","FieldDeclarationsShouldBeAtStartOfClass"
"549","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","109","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBeans","BeanMembersShouldSerialize"
"550","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","129","Avoid using redundant field initializer for 'mUserAuthority'","Optimization","RedundantFieldInitializer"
"551","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","129","Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Design","FieldDeclarationsShouldBeAtStartOfClass"
"552","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","129","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBeans","BeanMembersShouldSerialize"
"553","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","148","Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Design","FieldDeclarationsShouldBeAtStartOfClass"
"554","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","148","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBeans","BeanMembersShouldSerialize"
"555","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","169","Fields should be declared at the top of the class, before any method declarations, constructors, initializers or inner classes.","Design","FieldDeclarationsShouldBeAtStartOfClass"
"556","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","169","Found non-transient, non-static member. Please mark as transient or provide accessors.","JavaBeans","BeanMembersShouldSerialize"
"557","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","249","Parameter 'pActiveActive' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"558","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","265","Parameter 'pNonActiveActive' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"559","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","292","Avoid excessively long variable names like pBBBCatalogLoadTools","Naming","LongVariable"
"560","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","308","Parameter 'mDeploymentServer' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"561","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","341","Parameter 'pBBBPIMFeedTools' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"562","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","346","Comment is too large: Too many lines","Comments","CommentSize"
"563","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","359","Avoid really long methods.","Code Size","ExcessiveMethodLength"
"564","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","359","The method 'executeImport' has a Cyclomatic Complexity of 36.","Code Size","CyclomaticComplexity"
"565","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","359","The method executeImport() has an NPath complexity of 5598","Code Size","NPathComplexity"
"566","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","5","361","Found 'DD'-anomaly for variable 'rollback' (lines '361'-'437').","Controversial","DataflowAnomalyAnalysis"
"567","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","366","Avoid excessively long variable names like transactionDemarcation","Naming","LongVariable"
"568","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","5","367","Found 'DD'-anomaly for variable 'currentProcess' (lines '367'-'382').","Controversial","DataflowAnomalyAnalysis"
"569","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","5","373","Found 'DD'-anomaly for variable 'projectName' (lines '373'-'375').","Controversial","DataflowAnomalyAnalysis"
"570","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","374","Substitute calls to size() == 0 (or size() != 0) with calls to isEmpty()","Design","UseCollectionIsEmpty"
"571","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","375","Prefer StringBuffer over += for concatenating strings","Optimization","UseStringBufferForStringAppends"
"572","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","379","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"573","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","380","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"574","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","5","382","Found 'DU'-anomaly for variable 'currentProcess' (lines '382'-'502').","Controversial","DataflowAnomalyAnalysis"
"575","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","383","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"576","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","5","390","Found 'DU'-anomaly for variable 'taskOutcomeId' (lines '390'-'502').","Controversial","DataflowAnomalyAnalysis"
"577","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","407","Local variable 'listTargets' could be declared final","Optimization","LocalVariableCouldBeFinal"
"578","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","408","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"579","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","409","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"580","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","5","410","Found 'DU'-anomaly for variable 'targetSite' (lines '410'-'502').","Controversial","DataflowAnomalyAnalysis"
"581","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","410","Local variable 'targetSite' could be declared final","Optimization","LocalVariableCouldBeFinal"
"582","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","410","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"583","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","411","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"584","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","412","Deeply nested if..then statements are hard to read","Design","AvoidDeeplyNestedIfStmts"
"585","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","413","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"586","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","413","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"587","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","416","Deeply nested if..then statements are hard to read","Design","AvoidDeeplyNestedIfStmts"
"588","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","5","437","Found 'DD'-anomaly for variable 'rollback' (lines '437'-'444').","Controversial","DataflowAnomalyAnalysis"
"589","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","5","444","Found 'DU'-anomaly for variable 'rollback' (lines '444'-'502').","Controversial","DataflowAnomalyAnalysis"
"590","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","478","Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block","Strict Exceptions","AvoidCatchingGenericException"
"591","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","491","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"592","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","504","Comment is too large: Too many lines","Comments","CommentSize"
"593","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","528","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"594","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","529","Local variable 'sbf' could be declared final","Optimization","LocalVariableCouldBeFinal"
"595","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","530","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"596","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","532","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"597","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","534","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"598","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","534","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"599","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","536","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"600","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","539","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"601","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","539","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"602","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","539","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"603","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","539","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"604","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","540","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"605","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","540","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"606","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","549","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"607","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","552","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"608","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","555","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"609","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","558","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"610","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","561","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"611","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","564","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"612","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","571","Comment is too large: Too many lines","Comments","CommentSize"
"613","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","583","The method 'advanceWorkflow' has a Cyclomatic Complexity of 11.","Code Size","CyclomaticComplexity"
"614","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","585","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"615","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","589","Avoid excessively long variable names like workflowProcessName","Naming","LongVariable"
"616","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","589","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"617","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","5","590","Found 'DU'-anomaly for variable 'subjectId' (lines '590'-'624').","Controversial","DataflowAnomalyAnalysis"
"618","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","5","595","Found 'DU'-anomaly for variable 'workflowView' (lines '595'-'624').","Controversial","DataflowAnomalyAnalysis"
"619","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","595","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"620","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","598","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"621","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","635","A method should have only one exit point, and that should be the last statement in the method","Controversial","OnlyOneReturn"
"622","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","637","Avoid declaring a variable if it is unreferenced before a possible exit point.","Optimization","PrematureDeclaration"
"623","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","5","637","Found 'DU'-anomaly for variable 'newUser' (lines '637'-'649').","Controversial","DataflowAnomalyAnalysis"
"624","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","638","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"625","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","640","A method should have only one exit point, and that should be the last statement in the method","Controversial","OnlyOneReturn"
"626","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","670","Local variable 'cal' could be declared final","Optimization","LocalVariableCouldBeFinal"
"627","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","671","Local variable 'creationDate' could be declared final","Optimization","LocalVariableCouldBeFinal"
"628","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","672","Local variable 'date_format' could be declared final","Optimization","LocalVariableCouldBeFinal"
"629","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","1","672","Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'date_format' is not final.","Naming","VariableNamingConventions"
"630","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","687","Avoid excessively long variable names like isProductionSchedular","Naming","LongVariable"
"631","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/AbstractBBBImportManager.java","3","700","Parameter 'mOneoffEnabled' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"632","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","4","19","Avoid unused imports such as 'atg.repository.RepositoryException'","Import Statements","UnusedImports"
"633","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","31","Avoid really long classes.","Code Size","ExcessiveClassLength"
"634","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","31","The class 'BBBCatalogImportManager' has a Cyclomatic Complexity of 19 (Highest = 24).","Code Size","CyclomaticComplexity"
"635","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","31","The type has an NCSS line count of 1543","Code Size","NcssTypeCount"
"636","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","31","This class has too many methods, consider refactoring it.","Code Size","TooManyMethods"
"637","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","33","Avoid excessively long variable names like IMPORT_PROCESS_MANAGER","Naming","LongVariable"
"638","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","45","Local variable 'date' could be declared final","Optimization","LocalVariableCouldBeFinal"
"639","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","46","Avoid variables with short names like t","Naming","ShortVariable"
"640","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","46","Local variable 't' could be declared final","Optimization","LocalVariableCouldBeFinal"
"641","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","47","Local variable 'sqlDate' could be declared final","Optimization","LocalVariableCouldBeFinal"
"642","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","4","47","Unnecessary use of fully qualified name 'java.sql.Date' due to existing import 'java.sql.Date'","Import Statements","UnnecessaryFullyQualifiedName"
"643","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","4","47","Unnecessary use of fully qualified name 'java.sql.Date' due to existing import 'java.sql.Date'","Import Statements","UnnecessaryFullyQualifiedName"
"644","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","53","Parameter 'pStartDate' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"645","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","55","Local variable 'date' could be declared final","Optimization","LocalVariableCouldBeFinal"
"646","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","56","Avoid variables with short names like t","Naming","ShortVariable"
"647","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","56","Local variable 't' could be declared final","Optimization","LocalVariableCouldBeFinal"
"648","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","57","Local variable 'diffSeconds' could be declared final","Optimization","LocalVariableCouldBeFinal"
"649","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","63","Comment is too large: Too many lines","Comments","CommentSize"
"650","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","5","77","Found 'UR'-anomaly for variable 'feedId' (lines '77'-'91').","Controversial","DataflowAnomalyAnalysis"
"651","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","5","77","Found 'UR'-anomaly for variable 'siteId' (lines '77'-'142').","Controversial","DataflowAnomalyAnalysis"
"652","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","5","77","Found 'UR'-anomaly for variable 'siteId' (lines '77'-'146').","Controversial","DataflowAnomalyAnalysis"
"653","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","78","Avoid excessively long variable names like isProductionImport","Naming","LongVariable"
"654","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","81","Local variable 'feedId' could be declared final","Optimization","LocalVariableCouldBeFinal"
"655","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","85","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"656","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","129","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"657","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","139","Local variable 'siteId' could be declared final","Optimization","LocalVariableCouldBeFinal"
"658","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","179","Avoid excessively long variable names like isProductionImport","Naming","LongVariable"
"659","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","179","Avoid really long methods.","Code Size","ExcessiveMethodLength"
"660","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","5","179","Found 'UR'-anomaly for variable 'categorySubList' (lines '179'-'208').","Controversial","DataflowAnomalyAnalysis"
"661","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","5","179","Found 'UR'-anomaly for variable 'id' (lines '179'-'221').","Controversial","DataflowAnomalyAnalysis"
"662","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","179","The method 'updateCategory' has a Cyclomatic Complexity of 24.","Code Size","CyclomaticComplexity"
"663","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","179","The method updateCategory() has an NPath complexity of 1404","Code Size","NPathComplexity"
"664","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","5","181","Found 'DD'-anomaly for variable 'rollback' (lines '181'-'226').","Controversial","DataflowAnomalyAnalysis"
"665","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","5","181","Found 'DU'-anomaly for variable 'rollback' (lines '181'-'311').","Controversial","DataflowAnomalyAnalysis"
"666","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","5","182","Found 'DD'-anomaly for variable 'isMonitorCanceled' (lines '182'-'235').","Controversial","DataflowAnomalyAnalysis"
"667","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","5","182","Found 'DU'-anomaly for variable 'isMonitorCanceled' (lines '182'-'311').","Controversial","DataflowAnomalyAnalysis"
"668","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","5","184","Found 'DU'-anomaly for variable 'startTime' (lines '184'-'311').","Controversial","DataflowAnomalyAnalysis"
"669","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","185","Avoid excessively long variable names like batchCategoryIdsList","Naming","LongVariable"
"670","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","5","186","Found 'DD'-anomaly for variable 'batchCount' (lines '186'-'225').","Controversial","DataflowAnomalyAnalysis"
"671","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","5","186","Found 'DU'-anomaly for variable 'batchCount' (lines '186'-'311').","Controversial","DataflowAnomalyAnalysis"
"672","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","187","Avoid excessively long variable names like categoryIdsSuccessList","Naming","LongVariable"
"673","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","5","187","Found 'DU'-anomaly for variable 'categoryIdsSuccessList' (lines '187'-'311').","Controversial","DataflowAnomalyAnalysis"
"674","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","188","Avoid excessively long variable names like transactionDemarcation","Naming","LongVariable"
"675","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","5","188","Found 'DU'-anomaly for variable 'transactionDemarcation' (lines '188'-'311').","Controversial","DataflowAnomalyAnalysis"
"676","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","189","The String literal 'updateCategory' appears 5 times in this file; the first occurrence is on line 189","String and StringBuffer","AvoidDuplicateLiterals"
"677","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","195","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"678","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","5","196","Found 'DD'-anomaly for variable 'categoryId' (lines '196'-'221').","Controversial","DataflowAnomalyAnalysis"
"679","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","5","196","Found 'DU'-anomaly for variable 'categoryId' (lines '196'-'311').","Controversial","DataflowAnomalyAnalysis"
"680","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","198","Avoid if (x != y) ..; else ..;","Design","ConfusingTernary"
"681","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","198","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"682","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","200","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"683","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","203","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"684","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","203","The String literal 'ECP_NODES' appears 4 times in this file; the first occurrence is on line 203","String and StringBuffer","AvoidDuplicateLiterals"
"685","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","205","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"686","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","206","Local variable 'categorySubList' could be declared final","Optimization","LocalVariableCouldBeFinal"
"687","com.bbb.importprocess.manager","src/com/bbb/importprocess/manager/BBBCatalogImportManager.java","3","211","Avoid instantiating new objects inside loops","Optimization","AvoidInstantiatingObjectsInLoops"
