"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"172","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","5","152","Found 'DU'-anomaly for variable 'request_type' (lines '152'-'241').","Controversial","DataflowAnomalyAnalysis"
"173","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","152","Local variable 'request_type' could be declared final","Optimization","LocalVariableCouldBeFinal"
"174","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","1","152","Only variables that are final should contain underscores (except for underscores in standard prefix/suffix), 'request_type' is not final.","Naming","VariableNamingConventions"
"175","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","158","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"176","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","160","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"177","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","160","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"178","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","162","Local variable 'clientID' could be declared final","Optimization","LocalVariableCouldBeFinal"
"179","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","163","Local variable 'token' could be declared final","Optimization","LocalVariableCouldBeFinal"
"180","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","164","Local variable 'siteId' could be declared final","Optimization","LocalVariableCouldBeFinal"
"181","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","5","165","Found 'DU'-anomaly for variable 'personaMap' (lines '165'-'241').","Controversial","DataflowAnomalyAnalysis"
"182","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","165","If you run in Java5 or newer and have concurrent access, you should use the ConcurrentHashMap implementation","Controversial","UseConcurrentHashMap"
"183","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","165","Local variable 'personaMap' could be declared final","Optimization","LocalVariableCouldBeFinal"
"184","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","173","Local variable 'perlist' could be declared final","Optimization","LocalVariableCouldBeFinal"
"185","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","173","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"186","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","175","Comment is too large: Line too long","Comments","CommentSize"
"187","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","176","Local variable 'persona' could be declared final","Optimization","LocalVariableCouldBeFinal"
"188","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","177","Deeply nested if..then statements are hard to read","Design","AvoidDeeplyNestedIfStmts"
"189","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","180","Deeply nested if..then statements are hard to read","Design","AvoidDeeplyNestedIfStmts"
"190","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","184","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"191","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","184","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"192","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","188","Deeply nested if..then statements are hard to read","Design","AvoidDeeplyNestedIfStmts"
"193","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","195","Local variable 'items' could be declared final","Optimization","LocalVariableCouldBeFinal"
"194","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","200","Comment is too large: Line too long","Comments","CommentSize"
"195","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","201","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"196","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","201","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"197","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","201","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"198","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","201","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"199","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","201","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"200","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","206","Deeply nested if..then statements are hard to read","Design","AvoidDeeplyNestedIfStmts"
"201","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","206","These nested if statements could be combined","Basic","CollapsibleIfStatements"
"202","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","213","Local variable 'role' could be declared final","Optimization","LocalVariableCouldBeFinal"
"203","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","213","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"204","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","213","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"205","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","216","Avoid if (x != y) ..; else ..;","Design","ConfusingTernary"
"206","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","216","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"207","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","232","New exception is thrown in catch block, original stack trace may be lost","Design","PreserveStackTrace"
"208","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","243","Comment is too large: Too many lines","Comments","CommentSize"
"209","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","252","Parameter 'pClientID' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"210","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","5","256","Found 'DD'-anomaly for variable 'item' (lines '256'-'264').","Controversial","DataflowAnomalyAnalysis"
"211","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","258","Local variable 'repoItemDES' could be declared final","Optimization","LocalVariableCouldBeFinal"
"212","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","259","Local variable 'view' could be declared final","Optimization","LocalVariableCouldBeFinal"
"213","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","5","260","Found 'DD'-anomaly for variable 'stat' (lines '260'-'263').","Controversial","DataflowAnomalyAnalysis"
"214","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","5","261","Found 'DD'-anomaly for variable 'obj' (lines '261'-'262').","Controversial","DataflowAnomalyAnalysis"
"215","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","264","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"216","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","273","Comment is too large: Too many lines","Comments","CommentSize"
"217","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","5","282","Found 'UR'-anomaly for variable 'repositoryItem' (lines '282'-'288').","Controversial","DataflowAnomalyAnalysis"
"218","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","282","Parameter 'pClientID' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"219","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","282","Parameter 'pRole' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"220","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","282","Parameter 'pSiteId' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"221","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","282","Parameter 'pToken' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"222","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","282","Parameter 'personaMap' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"223","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","282","The method 'addPersonaToUserProfile' has a Cyclomatic Complexity of 20.","Code Size","CyclomaticComplexity"
"224","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","282","The method addPersonaToUserProfile() has an NPath complexity of 348","Code Size","NPathComplexity"
"225","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","286","Local variable 'repositoryItem' could be declared final","Optimization","LocalVariableCouldBeFinal"
"226","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","288","Local variable 'applicableSite' could be declared final","Optimization","LocalVariableCouldBeFinal"
"227","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","5","289","Found 'DU'-anomaly for variable 'isSecurePersona' (lines '289'-'360').","Controversial","DataflowAnomalyAnalysis"
"228","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","289","Local variable 'isSecurePersona' could be declared final","Optimization","LocalVariableCouldBeFinal"
"229","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","5","290","Found 'DU'-anomaly for variable 'rolveValue' (lines '290'-'360').","Controversial","DataflowAnomalyAnalysis"
"230","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","290","Local variable 'rolveValue' could be declared final","Optimization","LocalVariableCouldBeFinal"
"231","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","5","297","Found 'DD'-anomaly for variable 'persona' (lines '297'-'297').","Controversial","DataflowAnomalyAnalysis"
"232","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","5","297","Found 'DD'-anomaly for variable 'persona' (lines '297'-'302').","Controversial","DataflowAnomalyAnalysis"
"233","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","5","297","Found 'DD'-anomaly for variable 'persona' (lines '297'-'322').","Controversial","DataflowAnomalyAnalysis"
"234","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","5","297","Found 'DU'-anomaly for variable 'persona' (lines '297'-'360').","Controversial","DataflowAnomalyAnalysis"
"235","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","299","Comment is too large: Line too long","Comments","CommentSize"
"236","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","4","301","Useless parentheses.","Unnecessary","UselessParentheses"
"237","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","4","301","Useless parentheses.","Unnecessary","UselessParentheses"
"238","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","302","Avoid instantiating new objects inside loops","Optimization","AvoidInstantiatingObjectsInLoops"
"239","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","312","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"240","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","322","Avoid instantiating new objects inside loops","Optimization","AvoidInstantiatingObjectsInLoops"
"241","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","327","Deeply nested if..then statements are hard to read","Design","AvoidDeeplyNestedIfStmts"
"242","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","332","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"243","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","344","Avoid if (x != y) ..; else ..;","Design","ConfusingTernary"
"244","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","344","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"245","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","346","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"246","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","346","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"247","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","346","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"248","com.bbb.pipeline","src/com/bbb/pipeline/BBBRestAccessServlet.java","3","346","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"249","com.bbb.rest.cms.vo","src/com/bbb/rest/cms/vo/GuidesContentVO.java","3","10","Avoid using redundant field initializer for 'errorCode'","Optimization","RedundantFieldInitializer"
"250","com.bbb.rest.cms.vo","src/com/bbb/rest/cms/vo/GuidesContentVO.java","3","20","Parameter 'guidesContentList' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"251","com.bbb.rest.cms.vo","src/com/bbb/rest/cms/vo/GuidesContentVO.java","3","32","Parameter 'error' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"252","com.bbb.rest.cms.vo","src/com/bbb/rest/cms/vo/GuidesContentVO.java","3","44","Parameter 'errorCode' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"253","com.bbb.rest.framework","src/com/bbb/rest/framework/AddressCustomizer.java","5","20","Found 'UR'-anomaly for variable 'address' (lines '20'-'36').","Controversial","DataflowAnomalyAnalysis"
"254","com.bbb.rest.framework","src/com/bbb/rest/framework/AddressCustomizer.java","3","20","Parameter 'pPropertyName' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"255","com.bbb.rest.framework","src/com/bbb/rest/framework/AddressCustomizer.java","3","20","Parameter 'pResource' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"256","com.bbb.rest.framework","src/com/bbb/rest/framework/AddressCustomizer.java","3","27","Local variable 'POBoxAddressList' could be declared final","Optimization","LocalVariableCouldBeFinal"
"257","com.bbb.rest.framework","src/com/bbb/rest/framework/AddressCustomizer.java","1","27","Variables should start with a lowercase character, 'POBoxAddressList' starts with uppercase character.","Naming","VariableNamingConventions"
"258","com.bbb.rest.framework","src/com/bbb/rest/framework/AddressCustomizer.java","3","33","Avoid excessively long variable names like secondaryAddressMap","Naming","LongVariable"
"259","com.bbb.rest.framework","src/com/bbb/rest/framework/AddressCustomizer.java","3","33","Local variable 'secondaryAddressMap' could be declared final","Optimization","LocalVariableCouldBeFinal"
"260","com.bbb.rest.framework","src/com/bbb/rest/framework/AddressCustomizer.java","3","33","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"261","com.bbb.rest.framework","src/com/bbb/rest/framework/AddressCustomizer.java","3","34","Local variable 'address' could be declared final","Optimization","LocalVariableCouldBeFinal"
"262","com.bbb.rest.framework","src/com/bbb/rest/framework/AddressCustomizer.java","3","34","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"263","com.bbb.rest.framework","src/com/bbb/rest/framework/AddressCustomizer.java","3","36","Local variable 'item' could be declared final","Optimization","LocalVariableCouldBeFinal"
"264","com.bbb.rest.framework","src/com/bbb/rest/framework/AddressCustomizer.java","3","36","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"265","com.bbb.rest.framework","src/com/bbb/rest/framework/AddressCustomizer.java","3","37","Avoid instantiating new objects inside loops","Optimization","AvoidInstantiatingObjectsInLoops"
"266","com.bbb.rest.framework","src/com/bbb/rest/framework/AddressCustomizer.java","3","37","Local variable 'contactInfo' could be declared final","Optimization","LocalVariableCouldBeFinal"
"267","com.bbb.rest.framework","src/com/bbb/rest/framework/AddressCustomizer.java","3","48","Avoid catching generic exceptions such as NullPointerException, RuntimeException, Exception in try-catch block","Strict Exceptions","AvoidCatchingGenericException"
"268","com.bbb.rest.framework","src/com/bbb/rest/framework/AddressCustomizer.java","3","49","Avoid printStackTrace(); use a logger call instead.","Java Logging","AvoidPrintStackTrace"
"269","com.bbb.rest.framework","src/com/bbb/rest/framework/AddressCustomizer.java","3","57","Parameter 'arg0' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"270","com.bbb.rest.framework","src/com/bbb/rest/framework/AddressCustomizer.java","3","57","Parameter 'arg1' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"271","com.bbb.rest.framework","src/com/bbb/rest/framework/AddressCustomizer.java","3","57","Parameter 'arg2' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"272","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","1","Possible God class (WMC=73, ATFD=20, TCC=0.047619047619047616)","Design","GodClass"
"273","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","34","The class 'BBBJSONOutputCustomizer' has a Cyclomatic Complexity of 5 (Highest = 30).","Code Size","CyclomaticComplexity"
"274","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","36","If you run in Java5 or newer and have concurrent access, you should use the ConcurrentHashMap implementation","Controversial","UseConcurrentHashMap"
"275","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","37","Avoid using redundant field initializer for 'excludeObjectKeys'","Optimization","RedundantFieldInitializer"
"276","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","38","Avoid excessively long variable names like excludeObjectValues","Naming","LongVariable"
"277","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","38","Avoid using redundant field initializer for 'excludeObjectValues'","Optimization","RedundantFieldInitializer"
"278","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","39","Avoid excessively long variable names like errorCodeSeparator","Naming","LongVariable"
"279","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","43","Avoid excessively long variable names like errorCodeSeparator","Naming","LongVariable"
"280","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","43","Parameter 'errorCodeSeparator' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"281","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","49","Parameter 'serviceClassMap' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"282","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","55","Parameter 'dozerBean' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"283","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","62","Parameter 'excludeObjectKeys' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"284","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","68","Avoid excessively long variable names like excludeObjectValues","Naming","LongVariable"
"285","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","68","Parameter 'excludeObjectValues' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"286","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","74","Parameter 'pNestingDepth' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"287","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","74","Parameter 'pParsedURI' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"288","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","74","Parameter 'pRequest' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"289","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","74","Parameter 'pResponse' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"290","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","74","Parameter 'pValue' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"291","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","74","The method 'outputBean' has a Cyclomatic Complexity of 18.","Code Size","CyclomaticComplexity"
"292","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","76","Local variable 'serviceClassName' could be declared final","Optimization","LocalVariableCouldBeFinal"
"293","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","76","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"294","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","78","Comment is too large: Line too long","Comments","CommentSize"
"295","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","80","Local variable 'formHandler' could be declared final","Optimization","LocalVariableCouldBeFinal"
"296","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","81","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"297","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","81","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"298","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","81","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"299","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","82","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"300","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","83","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"301","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","83","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"302","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","83","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"303","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","83","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"304","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","84","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"305","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","87","Local variable 'formHandler' could be declared final","Optimization","LocalVariableCouldBeFinal"
"306","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","88","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"307","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","88","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"308","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","88","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"309","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","89","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"310","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","90","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"311","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","90","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"312","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","90","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"313","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","90","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"314","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","91","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"315","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","96","Avoid if (x != y) ..; else ..;","Design","ConfusingTernary"
"316","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","98","Local variable 'destProductVO' could be declared final","Optimization","LocalVariableCouldBeFinal"
"317","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","98","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"318","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","118","Comment is too large: Line too long","Comments","CommentSize"
"319","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","119","Comment is too large: Line too long","Comments","CommentSize"
"320","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","122","Comment is too large: Line too long","Comments","CommentSize"
"321","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","124","Parameter 'pContainer' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"322","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","124","Parameter 'pJSON' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"323","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","124","Parameter 'pNestingDepth' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"324","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","124","Parameter 'pParsedURI' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"325","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","124","Parameter 'pRequest' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"326","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","124","Parameter 'pResourceName' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"327","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","124","Parameter 'pValue' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"328","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","124","The method 'addMapToJSONObject' has a Cyclomatic Complexity of 30.","Code Size","CyclomaticComplexity"
"329","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","3","125","Parameter 'pResponse' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"330","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","5","128","Found 'DD'-anomaly for variable 'value' (lines '128'-'145').","Controversial","DataflowAnomalyAnalysis"
"331","com.bbb.rest.framework","src/com/bbb/rest/framework/BBBJSONOutputCustomizer.java","5","128","Found 'DU'-anomaly for variable 'value' (lines '128'-'211').","Controversial","DataflowAnomalyAnalysis"
