"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"460","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","156","Parameter 'pSite' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"461","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","160","Local variable 'methodName' could be declared final","Optimization","LocalVariableCouldBeFinal"
"462","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","5","161","Found 'DD'-anomaly for variable 'giftCardBeanInfo' (lines '161'-'172').","Controversial","DataflowAnomalyAnalysis"
"463","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","5","162","Found 'DD'-anomaly for variable 'isCanceled' (lines '162'-'176').","Controversial","DataflowAnomalyAnalysis"
"464","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","167","Local variable 'mVLInputs' could be declared final","Optimization","LocalVariableCouldBeFinal"
"465","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","167","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"466","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","168","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"467","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","174","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"468","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","174","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"469","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","5","176","Found 'DU'-anomaly for variable 'isCanceled' (lines '176'-'199').","Controversial","DataflowAnomalyAnalysis"
"470","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","201","Comment is too large: Too many lines","Comments","CommentSize"
"471","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","212","Parameter 'pGiftCardNo' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"472","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","212","Parameter 'pPinNo' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"473","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","212","Rather than using a lot of String arguments, consider using a container object for those values.","Controversial","UseObjectForClearerAPI"
"474","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","213","Parameter 'pOrderID' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"475","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","213","Parameter 'pPaymentGroupId' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"476","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","213","Parameter 'pRedemptionAmount' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"477","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","214","Parameter 'pSite' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"478","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","218","Local variable 'methodName' could be declared final","Optimization","LocalVariableCouldBeFinal"
"479","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","5","219","Found 'DD'-anomaly for variable 'giftCardBeanInfo' (lines '219'-'231').","Controversial","DataflowAnomalyAnalysis"
"480","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","5","220","Found 'DD'-anomaly for variable 'isCanceled' (lines '220'-'235').","Controversial","DataflowAnomalyAnalysis"
"481","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","225","Local variable 'mVLInputs' could be declared final","Optimization","LocalVariableCouldBeFinal"
"482","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","225","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"483","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","226","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"484","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","233","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"485","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","233","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"486","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","5","235","Found 'DU'-anomaly for variable 'isCanceled' (lines '235'-'257').","Controversial","DataflowAnomalyAnalysis"
"487","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","259","Comment is too large: Too many lines","Comments","CommentSize"
"488","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","270","Parameter 'pGiftCardNo' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"489","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","270","Parameter 'pPinNo' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"490","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","270","Rather than using a lot of String arguments, consider using a container object for those values.","Controversial","UseObjectForClearerAPI"
"491","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","271","Parameter 'pOrderID' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"492","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","271","Parameter 'pPaymentGroupId' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"493","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","271","Parameter 'pRedemptionAmount' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"494","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","272","Parameter 'pSite' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"495","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","5","276","Found 'DD'-anomaly for variable 'giftCardBeanInfo' (lines '276'-'282').","Controversial","DataflowAnomalyAnalysis"
"496","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","278","Local variable 'mVLInputs' could be declared final","Optimization","LocalVariableCouldBeFinal"
"497","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","289","Comment is too large: Too many lines","Comments","CommentSize"
"498","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","300","Parameter 'pGiftCardNo' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"499","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","300","Rather than using a lot of String arguments, consider using a container object for those values.","Controversial","UseObjectForClearerAPI"
"500","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","301","Parameter 'pOrderID' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"501","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","301","Parameter 'pPinNo' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"502","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","301","Parameter 'pRedemptionAmount' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"503","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","302","Parameter 'pPaymentGroupId' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"504","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","302","Parameter 'pSite' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"505","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","5","307","Found 'DD'-anomaly for variable 'giftCardBeanInfo' (lines '307'-'313').","Controversial","DataflowAnomalyAnalysis"
"506","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","309","Local variable 'mVLInputs' could be declared final","Optimization","LocalVariableCouldBeFinal"
"507","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","322","Comment is too large: Too many lines","Comments","CommentSize"
"508","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","334","Parameter 'pGiftCardNo' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"509","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","334","Parameter 'pPinNo' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"510","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","335","Parameter 'pCallType' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"511","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","335","Parameter 'pVLInputs' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"512","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","5","340","Found 'DD'-anomaly for variable 'balanceResPayload' (lines '340'-'347').","Controversial","DataflowAnomalyAnalysis"
"513","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","347","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"514","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","349","Local variable 'giftCardBeanInfo' could be declared final","Optimization","LocalVariableCouldBeFinal"
"515","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","357","Comment is too large: Too many lines","Comments","CommentSize"
"516","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","414","Avoid excessively long variable names like pBalanceResPayload","Naming","LongVariable"
"517","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","414","Avoid really long methods.","Code Size","ExcessiveMethodLength"
"518","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","5","414","Found 'UR'-anomaly for variable 'field' (lines '414'-'459').","Controversial","DataflowAnomalyAnalysis"
"519","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","414","The method 'processResponse' has a Cyclomatic Complexity of 27.","Code Size","CyclomaticComplexity"
"520","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","414","The method processResponse() has an NPath complexity of 11615","Code Size","NPathComplexity"
"521","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","5","420","Found 'DD'-anomaly for variable 'giftCardBeanInfo' (lines '420'-'457').","Controversial","DataflowAnomalyAnalysis"
"522","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","5","421","Found 'DD'-anomaly for variable 'isCanceled' (lines '421'-'562').","Controversial","DataflowAnomalyAnalysis"
"523","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","422","Local variable 'methodName' could be declared final","Optimization","LocalVariableCouldBeFinal"
"524","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","5","429","Found 'DD'-anomaly for variable 'timeReversal' (lines '429'-'434').","Controversial","DataflowAnomalyAnalysis"
"525","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","430","Local variable 'response' could be declared final","Optimization","LocalVariableCouldBeFinal"
"526","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","430","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"527","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","438","Local variable 'balanaceResHeader' could be declared final","Optimization","LocalVariableCouldBeFinal"
"528","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","438","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"529","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","442","Local variable 'balanaceResBody' could be declared final","Optimization","LocalVariableCouldBeFinal"
"530","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","442","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"531","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","5","451","Found 'DD'-anomaly for variable 'responseFields' (lines '451'-'453').","Controversial","DataflowAnomalyAnalysis"
"532","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","452","Deeply nested if..then statements are hard to read","Design","AvoidDeeplyNestedIfStmts"
"533","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","453","Do not add empty strings","Optimization","AddEmptyString"
"534","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","453","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"535","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","458","Local variable 'field' could be declared final","Optimization","LocalVariableCouldBeFinal"
"536","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","459","Deeply nested if..then statements are hard to read","Design","AvoidDeeplyNestedIfStmts"
"537","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","460","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"538","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","461","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"539","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","466","Local variable 'resCodeArr' could be declared final","Optimization","LocalVariableCouldBeFinal"
"540","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","470","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"541","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","470","Potential violation of Law of Demeter (static property access)","Coupling","LawOfDemeter"
"542","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","472","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"543","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","476","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"544","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","483","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"545","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","484","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"546","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","487","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"547","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","490","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"548","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","491","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"549","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","493","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"550","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","493","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"551","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","493","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"552","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","494","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"553","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","494","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"554","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","496","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"555","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","4","496","Useless parentheses.","Unnecessary","UselessParentheses"
"556","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","4","496","Useless parentheses.","Unnecessary","UselessParentheses"
"557","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","500","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"558","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","501","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"559","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","503","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"560","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","503","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"561","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","503","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"562","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","504","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"563","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","504","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"564","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","506","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"565","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","511","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"566","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","515","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"567","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","516","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"568","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","518","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"569","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","518","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"570","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","519","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"571","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","523","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"572","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","524","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"573","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","526","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"574","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","526","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"575","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","527","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"576","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","531","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"577","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","532","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"578","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","534","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"579","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","534","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"580","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","535","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"581","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","539","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"582","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","540","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"583","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","542","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"584","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","542","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"585","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","543","Potential violation of Law of Demeter (method chain calls)","Coupling","LawOfDemeter"
"586","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","554","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"587","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","5","562","Found 'DU'-anomaly for variable 'isCanceled' (lines '562'-'582').","Controversial","DataflowAnomalyAnalysis"
"588","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","584","Parameter 'balanceResPayload' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"589","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","589","Comment is too large: Too many lines","Comments","CommentSize"
"590","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","602","Parameter 'pGiftCardNo' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"591","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","602","Rather than using a lot of String arguments, consider using a container object for those values.","Controversial","UseObjectForClearerAPI"
"592","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","603","Parameter 'pOrderID' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"593","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","603","Parameter 'pPaymentGroupId' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"594","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","603","Parameter 'pPinNo' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"595","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","604","Parameter 'pCallType' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"596","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","604","Parameter 'pRedeemAmount' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"597","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","604","Parameter 'pSite' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"598","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","5","607","Found 'DD'-anomaly for variable 'isCanceled' (lines '607'-'629').","Controversial","DataflowAnomalyAnalysis"
"599","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","608","Local variable 'methodName' could be declared final","Optimization","LocalVariableCouldBeFinal"
"600","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","609","If you run in Java5 or newer and have concurrent access, you should use the ConcurrentHashMap implementation","Controversial","UseConcurrentHashMap"
"601","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","609","Local variable 'mVLInputs' could be declared final","Optimization","LocalVariableCouldBeFinal"
"602","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","615","If you run in Java5 or newer and have concurrent access, you should use the ConcurrentHashMap implementation","Controversial","UseConcurrentHashMap"
"603","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","615","Local variable 'reqPayLoad' could be declared final","Optimization","LocalVariableCouldBeFinal"
"604","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","617","Local variable 'requestPayLoad' could be declared final","Optimization","LocalVariableCouldBeFinal"
"605","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","621","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"606","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","625","Potential violation of Law of Demeter (object not created locally)","Coupling","LawOfDemeter"
"607","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","5","629","Found 'DU'-anomaly for variable 'isCanceled' (lines '629'-'649').","Controversial","DataflowAnomalyAnalysis"
"608","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","659","Parameter 'pSite' is not assigned and could be declared final","Optimization","MethodArgumentCouldBeFinal"
"609","com.bbb.valuelink","src/com/bbb/valuelink/ValueLinkGiftCardProcessorImpl.java","3","663","Avoid excessively long variable names like siteSpecificConfigType","Naming","LongVariable"
